Format=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1557500876893192,-9.148466,-0.669181,2.103458,0.389660,-0.536435,0.225402,38.708339,-21.270157,-18.358375,4635495771465056300.000000,-0.299343,0.559015,-0.377875,-0.674616,-11.548731,2.034865,3.360005,-5.259588,4.450693,1.669813,-7.947473,11.780444,-44.085581,4635491476497760300.000000,-0.164019,-0.117168,-0.002115,0.979472,-13.254217,-0.724974,6.712015,4.640080,4.769444,-0.618054,36.820173,-16.772691,-23.374689,4635492120742854700.000000,-0.910675,0.006786,-0.332991,-0.244423,-9.635008,2.177793,-0.252085,0.417980,-0.640374,0.114327,42.085449,-3.430280,-15.974819,4635492013368672300.000000,0.050794,0.705349,-0.171579,-0.685903,-9.322818,3.719955,-9.132419,2.699435,-1.251498,1.041787,23.704687,-31.513244,22.568452,4635493516607225900.000000,-0.431163,0.206950,-0.795125,-0.372888
1557500876901525,-9.430979,-0.587514,2.627002,0.325905,-0.529860,0.216970,38.553874,-21.601091,-18.335965,4635495771465056300.000000,-0.300487,0.557016,-0.378578,-0.675366,-13.008491,0.889772,7.928401,-5.906369,4.764303,2.002887,-6.072424,13.918729,-43.844804,4635491476497760300.000000,-0.175551,-0.132853,-0.028371,0.975052,-13.995426,1.271064,7.656592,4.626772,4.577855,-0.855907,37.711206,-17.232915,-21.128797,4635492073368860700.000000,-0.905084,-0.004732,-0.354730,-0.234452,-7.347362,-2.882597,-1.512811,0.611141,-0.608530,0.221036,42.234616,-3.436774,-16.169877,4635492013368672300.000000,0.049427,0.703910,-0.173996,-0.686872,-8.816878,3.632353,-8.971668,2.315087,-1.092005,0.970460,23.494714,-31.146294,22.958607,4635493516607225900.000000,-0.435447,0.198109,-0.797440,-0.367734
1557500876909858,-9.172690,-0.849588,1.462436,0.319474,-0.450112,0.194815,38.323296,-21.607103,-18.335520,4635495771465056300.000000,-0.301554,0.555282,-0.379306,-0.675910,-15.163231,-1.500891,10.817423,-5.959825,4.659164,2.235883,-4.109645,16.242236,-43.414011,4635491476497760300.000000,-0.187887,-0.147916,-0.054625,0.969451,-13.666213,3.197912,9.108095,4.347850,4.345203,-1.083313,38.596902,-17.568238,-18.958178,4635492013368672300.000000,-0.899433,-0.015094,-0.375070,-0.223863,-11.716168,2.666587,-0.063535,0.280333,-0.722407,0.360968,42.161374,-3.592473,-16.634477,4635492013368672300.000000,0.049339,0.701969,-0.175901,-0.688378,-8.416122,3.962185,-8.611440,1.942054,-0.946036,0.887557,23.189153,-30.703079,23.421169,4635493516607225900.000000,-0.439022,0.190419,-0.799286,-0.363513
1557500876918191,-8.976005,-0.710702,1.584290,0.232337,-0.503152,0.157700,38.235144,-21.690997,-18.515290,4635495771465056300.000000,-0.302608,0.553564,-0.379631,-0.676665,-16.934728,-4.960992,11.522007,-5.294075,4.094017,2.397158,-2.178351,18.453646,-42.862064,4635491476497760300.000000,-0.200416,-0.161069,-0.077610,0.963258,-13.269805,4.677247,10.555471,3.859367,4.082677,-1.320234,39.481267,-17.892109,-16.888195,4635492013368672300.000000,-0.893893,-0.023499,-0.393749,-0.212991,-7.706268,5.788225,-0.184510,0.071819,-0.624220,0.150719,42.087629,-3.674428,-16.825798,4635492013368672300.000000,0.049321,0.700416,-0.176578,-0.689786,-8.162223,4.121419,-8.220803,1.624640,-0.779748,0.791209,22.945388,-30.514362,23.571191,4635493516607225900.000000,-0.441906,0.183865,-0.800811,-0.360020
1557500876926524,-9.044350,-1.043602,2.605664,0.209747,-0.483192,0.146531,38.149695,-21.848357,-18.698402,4635495982296254500.000000,-0.303611,0.551946,-0.379887,-0.677394,-16.686809,-7.659347,12.315617,-4.381460,3.574486,2.542010,-0.596953,20.257388,-42.482996,4635491518293038100.000000,-0.212928,-0.172789,-0.096354,0.956829,-13.407691,5.594241,11.360074,3.292015,3.794650,-1.548066,40.259314,-18.055106,-14.948992,4635492013368672300.000000,-0.888621,-0.029670,-0.410664,-0.202060,-9.416819,-4.573005,-1.499571,0.185864,-0.501086,-0.022462,42.006174,-3.674428,-16.934901,4635492013368672300.000000,0.048555,0.699366,-0.177055,-0.690783,-8.119614,3.728194,-8.229847,1.366616,-0.639392,0.671796,22.839686,-30.494093,23.511092,4635493516607225900.000000,-0.444282,0.178383,-0.802067,-0.357045
1557500876934857,-8.818004,-1.672968,1.246513,0.296386,-0.374803,0.104395,37.836569,-21.863235,-18.881492,4635495986213421100.000000,-0.304762,0.550588,-0.380423,-0.677680,-14.771200,-8.962488,13.201775,-3.493342,3.247994,2.622294,0.884716,21.655534,-42.031976,4635491583871942700.000000,-0.225123,-0.183899,-0.111164,0.950339,-13.703161,6.674790,11.432252,2.662956,3.501667,-1.736321,40.888638,-17.740641,-13.296153,4635492013368672300.000000,-0.883710,-0.033432,-0.425807,-0.191382,-13.871407,-6.223232,1.911599,-0.234901,-0.893105,0.525383,42.020872,-3.674428,-17.305362,4635492013368672300.000000,0.050296,0.696691,-0.177998,-0.693115,-8.138956,2.915539,-8.029664,1.188428,-0.520291,0.580238,22.827845,-30.294278,23.488734,4635493516607225900.000000,-0.446249,0.173704,-0.803175,-0.354398
1557500876943190,-9.125310,-1.301157,2.179402,0.158558,-0.525870,0.080543,37.986527,-22.019242,-19.064602,4635495986213421100.000000,-0.305905,0.549016,-0.380319,-0.678500,-13.479609,-9.464782,13.408405,-2.682361,2.981454,2.550598,2.407156,22.691668,-41.471185,4635491583871942700.000000,-0.236430,-0.194575,-0.122528,0.944049,-13.483143,8.193172,11.240882,1.941376,3.216285,-1.873491,41.721196,-17.086136,-11.806871,4635492108087856100.000000,-0.879217,-0.034518,-0.439194,-0.181371,-8.017227,12.154353,-0.071107,-0.675374,-0.599329,-0.145504,42.098118,-3.670932,-17.484997,4635492013368672300.000000,0.051588,0.695260,-0.175664,-0.695050,-7.963573,2.669308,-7.554194,1.119344,-0.382711,0.490045,22.890938,-30.125450,23.571169,4635493516607225900.000000,-0.447829,0.169651,-0.804343,-0.351709
1557500876951523,-9.490636,-1.653483,2.976245,0.036416,-0.576966,0.132538,37.821673,-21.866372,-19.163830,4635495986213421100.000000,-0.306703,0.547369,-0.379918,-0.679693,-13.267435,-8.962142,12.743726,-2.122129,2.704098,2.443319,3.953344,23.500699,-41.035817,4635491583871942700.000000,-0.246915,-0.204572,-0.131468,0.938030,-12.580563,9.011571,11.215357,1.209458,2.968748,-1.935480,42.830648,-16.652336,-10.549080,4635492228117037100.000000,-0.875093,-0.032994,-0.451007,-0.172384,-9.936085,-8.591026,-3.296822,-0.475993,-0.707656,0.093063,42.261534,-3.578518,-17.598084,4635492013368672300.000000,0.052909,0.693375,-0.174626,-0.697092,-7.903270,2.848775,-7.188742,1.105502,-0.270252,0.389143,22.974687,-30.166541,23.742415,4635493516607225900.000000,-0.449161,0.166120,-0.805606,-0.348795
1557500876959856,-8.910250,-2.031644,0.858048,0.226040,-0.295846,0.051742,36.620351,-20.988786,-19.285441,4635495986213421100.000000,-0.302912,0.549073,-0.376359,-0.681995,-13.412553,-7.914371,11.929302,-1.884446,2.404552,2.376684,5.269625,24.191059,-40.678431,4635491583871942700.000000,-0.257023,-0.213534,-0.139198,0.932184,-11.640922,8.442714,11.287904,0.630150,2.780445,-1.970853,43.668319,-16.627923,-9.536307,4635492228117037100.000000,-0.871235,-0.029427,-0.461619,-0.164288,-9.620716,3.672429,0.252161,-0.922083,-0.843757,-0.053867,42.249825,-3.326165,-18.082062,4635492013368672300.000000,0.054989,0.691091,-0.171898,-0.699871,-7.793051,2.954545,-6.857455,1.078706,-0.179850,0.301322,22.933970,-30.250299,24.093746,4635493516607225900.000000,-0.450291,0.163058,-0.806917,-0.345739
1557500876968189,-9.270632,-0.984238,1.177350,0.183522,-0.361828,-0.009556,35.890870,-20.564937,-19.299678,4635495986213421100.000000,-0.303838,0.548218,-0.376108,-0.682409,-13.464766,-6.594414,11.389397,-1.963538,2.133465,2.343276,6.295122,24.748560,-40.297235,4635491583871942700.000000,-0.267151,-0.221273,-0.146945,0.926324,-11.442967,7.301599,11.477397,0.328854,2.639225,-1.994670,43.783701,-16.156663,-8.397451,4635492228117037100.000000,-0.867532,-0.024817,-0.471422,-0.156633,-9.370527,0.271717,-3.604372,-1.012402,-0.790455,-0.040043,42.256777,-3.166972,-18.745524,4635492013368672300.000000,0.057402,0.688914,-0.168936,-0.702540,-7.387054,3.103096,-6.233396,1.088358,-0.080292,0.203901,22.851897,-30.188546,24.230365,4635493609096965100.000000,-0.451227,0.160443,-0.808342,-0.342397
1557500876976522,-9.708972,-0.173586,2.681843,0.069425,-0.553980,0.022868,36.117196,-20.880776,-19.383778,4635495986213421100.000000,-0.304983,0.546760,-0.375576,-0.683361,-13.588234,-4.992670,10.606760,-2.314081,1.901219,2.339068,7.415472,25.294489,-39.768261,4635491583871942700.000000,-0.277651,-0.227656,-0.155757,0.920230,-11.491873,6.899301,12.303357,0.254219,2.509674,-1.973793,43.689531,-15.183685,-7.338266,4635492228117037100.000000,-0.863921,-0.020066,-0.480616,-0.149153,-9.548672,2.567075,-3.946551,-1.220353,-0.765341,-0.049950,42.420230,-2.996069,-19.210191,4635492013368672300.000000,0.060395,0.686746,-0.165333,-0.705264,-7.166749,2.872786,-5.730322,1.125534,0.042320,0.103662,22.913641,-30.176701,24.243902,4635493623981408300.000000,-0.451910,0.158265,-0.809964,-0.338656
1557500876984855,-9.010252,-0.218598,2.039143,0.040038,-0.413959,0.022451,36.349332,-21.054591,-19.565062,4635495986213421100.000000,-0.305844,0.545737,-0.375133,-0.684037,-13.905603,-4.272602,9.924609,-2.810737,1.722501,2.374614,8.589991,25.949583,-39.199302,4635491583871942700.000000,-0.288787,-0.232726,-0.166192,0.913685,-10.867432,7.021753,13.190705,0.265051,2.383321,-1.906790,44.124539,-14.464835,-6.516099,4635492228117037100.000000,-0.860376,-0.015569,-0.489274,-0.141854,-9.613169,0.733332,-3.452219,-1.497595,-0.752004,0.006106,42.405053,-2.815776,-19.413411,4635492013368672300.000000,0.064350,0.684480,-0.161073,-0.708097,-7.183381,2.537769,-5.369886,1.165203,0.156400,0.008778,23.062166,-30.239775,24.317490,4635493623981408300.000000,-0.452361,0.156485,-0.811773,-0.334523
1557500876993188,-8.757279,-0.135881,1.535294,-0.049572,-0.258206,0.016142,36.269796,-20.890067,-19.855960,4635495880849122300.000000,-0.305678,0.545608,-0.374138,-0.684758,-14.227744,-4.634772,9.956514,-3.263208,1.606787,2.434608,9.582178,26.850915,-38.604525,4635491583871942700.000000,-0.300569,-0.236765,-0.178098,0.906577,-10.070850,6.765274,13.189910,0.338589,2.295531,-1.841913,44.541927,-13.722188,-5.621854,4635492228117037100.000000,-0.856834,-0.011523,-0.497577,-0.134607,-9.761164,3.039230,-3.416003,-1.812828,-0.725323,-0.000634,42.329522,-2.415370,-19.799621,4635492013368672300.000000,0.069196,0.682175,-0.155856,-0.711026,-7.326839,2.658530,-4.964961,1.214848,0.268567,-0.079709,23.168309,-30.449706,24.497575,4635493623981408300.000000,-0.452580,0.155060,-0.813783,-0.329977
1557500877001521,-9.052180,-0.158239,2.436320,-0.118353,-0.308743,0.050611,36.352046,-20.970719,-20.041128,4635496089567352800.000000,-0.305692,0.545174,-0.373242,-0.685586,-14.676011,-5.177974,10.198608,-3.522039,1.506622,2.483978,10.526851,27.936642,-37.957563,4635491583871942700.000000,-0.315463,-0.239462,-0.191467,0.898043,-10.303760,6.229876,12.596522,0.488830,2.240462,-1.780631,44.703749,-12.780037,-4.627340,4635492228117037100.000000,-0.853241,-0.008177,-0.505690,-0.127242,-9.907121,2.443786,-3.907345,-2.076410,-0.673928,0.007491,42.488198,-2.081030,-20.084320,4635492013368672300.000000,0.074842,0.679889,-0.149863,-0.713926,-7.348857,2.664603,-4.718148,1.290031,0.389911,-0.176488,23.255448,-30.618551,24.850566,4635493623981408300.000000,-0.452559,0.153980,-0.816036,-0.324908
1557500877009854,-9.249647,-0.098773,2.537581,-0.176260,-0.369536,0.120482,36.269756,-20.972319,-20.140433,4635496093587603500.000000,-0.305478,0.544525,-0.372265,-0.686728,-15.097156,-5.971978,10.135546,-3.560741,1.379588,2.546573,11.445693,28.858881,-37.239461,4635491583871942700.000000,-0.330359,-0.241544,-0.204641,0.889180,-11.235458,6.120484,11.782324,0.589800,2.177982,-1.694814,45.401729,-12.351000,-3.746558,4635492133460761600.000000,-0.849613,-0.005409,-0.513558,-0.119947,-9.225117,2.143386,-3.101085,-2.253599,-0.620409,-0.043028,42.633549,-1.925314,-20.459249,4635492009026286600.000000,0.080863,0.677678,-0.143181,-0.716737,-7.443458,2.493035,-4.677132,1.373663,0.477784,-0.287622,23.414468,-30.367292,25.302528,4635493623981408300.000000,-0.452431,0.153229,-0.818466,-0.319280
1557500877018187,-9.073441,0.010203,2.119674,-0.286374,-0.331847,0.197273,36.268196,-21.140105,-20.226108,4635496093587603500.000000,-0.304971,0.543875,-0.371379,-0.687946,-14.793515,-6.952700,10.088060,-3.383774,1.275440,2.621224,12.317100,29.681462,-36.338243,4635491583871942700.000000,-0.345115,-0.243414,-0.216834,0.880130,-11.751796,6.293231,10.672727,0.544496,2.112884,-1.593690,46.388166,-12.335266,-3.026994,4635492013368672300.000000,-0.845965,-0.002735,-0.521102,-0.113087,-9.726967,0.551532,-3.992943,-2.296655,-0.591334,-0.050203,42.466099,-1.823077,-20.752226,4635491905994489900.000000,0.086989,0.675478,-0.136340,-0.719426,-7.406169,2.360786,-4.496749,1.441490,0.542555,-0.393486,23.438215,-29.860706,25.924067,4635493623981408300.000000,-0.452250,0.152786,-0.821006,-0.313170
1557500877026520,-9.082085,-0.239472,2.687148,-0.379634,-0.255622,0.307737,36.507891,-21.706505,-20.299575,4635495882756405200.000000,-0.303819,0.543389,-0.370570,-0.689275,-13.925447,-7.289153,9.967424,-3.003630,1.226537,2.662296,13.252925,30.416639,-35.419964,4635491583871942700.000000,-0.359420,-0.245559,-0.227433,0.871087,-11.704418,6.390884,9.631656,0.404379,2.068170,-1.500478,46.747943,-11.957890,-2.303699,4635492013368672300.000000,-0.842272,0.000204,-0.528357,-0.106845,-9.957292,0.034287,-4.330933,-2.220083,-0.605542,-0.051456,42.386574,-1.316158,-21.045696,4635491905994489900.000000,0.092880,0.673199,-0.129727,-0.722044,-7.176955,2.438420,-4.121047,1.501129,0.600829,-0.505522,23.375148,-29.523289,26.497483,4635493623981408300.000000,-0.452036,0.152677,-0.823622,-0.306595
1557500877034853,-9.178174,-0.351998,2.889569,-0.451581,-0.207035,0.400986,36.200777,-21.872754,-20.384795,4635495878839238700.000000,-0.302161,0.542987,-0.369824,-0.690719,-13.340738,-7.249243,9.505030,-2.473364,1.193194,2.671023,14.283015,30.974091,-34.760055,4635491583871942700.000000,-0.372994,-0.248284,-0.235966,0.862294,-11.799365,6.364829,9.266448,0.223077,2.032019,-1.429149,46.720211,-11.300786,-1.356340,4635492013368672300.000000,-0.838536,0.003599,-0.535346,-0.101239,-9.872443,0.213427,-4.897536,-2.124201,-0.576231,-0.081265,42.445141,-0.670323,-21.357740,4635491905994489900.000000,0.098421,0.671003,-0.123301,-0.724476,-6.868045,2.527265,-3.781268,1.564476,0.666786,-0.623344,23.375482,-29.081462,27.059023,4635493623981408300.000000,-0.451765,0.152924,-0.826321,-0.299525
1557500877043186,-9.419632,-0.042450,2.270025,-0.480157,-0.185182,0.449876,35.715619,-21.564101,-20.386364,4635495878839238700.000000,-0.300264,0.542606,-0.369131,-0.692216,-13.013250,-6.855355,8.724567,-1.870963,1.149402,2.663729,15.315853,31.391919,-34.195895,4635491583871942700.000000,-0.385759,-0.251698,-0.242215,0.853914,-11.936366,5.982751,9.298115,0.047308,1.988354,-1.391745,46.856534,-10.771550,-0.462531,4635491966066305000.000000,-0.834794,0.007502,-0.542051,-0.096144,-10.082328,-0.989575,-6.063091,-1.987595,-0.538617,-0.080422,42.448103,-0.347598,-21.818579,4635491905994489900.000000,0.103592,0.668923,-0.117275,-0.726675,-6.519156,2.717805,-3.703936,1.611085,0.713841,-0.759369,23.713489,-28.470492,27.599486,4635493623981408300.000000,-0.451508,0.153596,-0.829029,-0.291992
1557500877051519,-9.747664,0.035277,2.174487,-0.520511,-0.151236,0.462292,36.174002,-21.714057,-20.578096,4635495878839238700.000000,-0.298186,0.542349,-0.368387,-0.693710,-12.521680,-6.292472,7.791470,-1.276766,1.132995,2.634610,16.255805,31.565620,-33.645124,4635491583871942700.000000,-0.397632,-0.255920,-0.246307,0.846006,-11.531193,5.466298,9.428187,-0.043680,1.950082,-1.387359,47.013181,-10.213376,0.227877,4635491905994489900.000000,-0.831052,0.011689,-0.548532,-0.091259,-10.046104,1.595233,-4.890924,-1.961584,-0.564491,-0.015755,42.517895,-0.179077,-21.908844,4635491905994489900.000000,0.108863,0.666696,-0.111521,-0.728854,-6.123151,2.610058,-3.593760,1.641082,0.747516,-0.894533,24.104079,-27.772733,27.978923,4635493623981408300.000000,-0.451290,0.154702,-0.831693,-0.284062
1557500877059852,-10.053261,-0.586433,2.352645,-0.589403,-0.150609,0.482428,36.973546,-22.208225,-20.749428,4635495878839238700.000000,-0.295892,0.542145,-0.367488,-0.695327,-12.237157,-5.723590,6.926075,-0.761160,1.182515,2.578662,17.056731,31.433578,-33.431336,4635491583871942700.000000,-0.408441,-0.261102,-0.248656,0.838554,-10.769549,5.143097,9.952808,-0.000064,1.922997,-1.412282,47.117233,-9.598655,0.916859,4635491905994489900.000000,-0.827304,0.015765,-0.554880,-0.086178,-9.744452,1.376843,-6.801852,-2.066913,-0.424656,-0.109455,42.508634,0.227649,-21.834691,4635491905994489900.000000,0.114196,0.664840,-0.105124,-0.730682,-5.636197,2.493386,-3.282508,1.670696,0.791517,-1.043845,24.221507,-27.001587,28.417043,4635493623981408300.000000,-0.451085,0.156304,-0.834314,-0.275700
1557500877068185,-10.226646,-1.472834,2.020538,-0.498426,-0.114963,0.467077,36.988434,-22.457110,-20.932314,4635495878839238700.000000,-0.293793,0.541951,-0.366857,-0.696700,-12.763725,-5.041943,6.181974,-0.366455,1.260504,2.516520,17.945111,31.059863,-33.286351,4635491583871942700.000000,-0.418271,-0.267162,-0.249768,0.831438,-10.282424,4.890674,10.758027,0.200507,1.890560,-1.440766,47.302806,-9.030306,1.650290,4635491905994489900.000000,-0.823576,0.019197,-0.561132,-0.080528,-9.812292,-1.458903,-6.232771,-1.889898,-0.438104,-0.072565,42.563770,0.724271,-22.030523,4635491905994489900.000000,0.119136,0.662964,-0.099373,-0.732401,-5.198742,2.940522,-3.024771,1.668419,0.823655,-1.218514,24.158129,-26.094185,29.120953,4635493623981408300.000000,-0.450934,0.158535,-0.836809,-0.266975
1557500877076518,-10.253768,-1.645067,1.211441,-0.372977,-0.066065,0.388150,36.748798,-22.377750,-21.223260,4635495878839238700.000000,-0.292131,0.541862,-0.366469,-0.697672,-13.930739,-4.548725,5.681997,-0.091424,1.293951,2.474140,18.949502,30.688916,-32.960801,4635491583871942700.000000,-0.427466,-0.273751,-0.250007,0.824518,-9.997773,4.658764,11.377391,0.505632,1.848183,-1.448281,47.420387,-8.463466,2.512082,4635491905994489900.000000,-0.819895,0.021578,-0.567284,-0.074133,-9.784139,1.787198,-5.255623,-1.894492,-0.412670,-0.119794,42.481271,1.124123,-22.237532,4635491905994489900.000000,0.123946,0.661139,-0.093467,-0.734027,-4.918643,3.813857,-2.990814,1.562559,0.824137,-1.420782,24.419459,-25.429225,29.697396,4635493439123625000.000000,-0.450898,0.161650,-0.838978,-0.258217
1557500877084851,-10.565708,-1.516215,1.795344,-0.379034,-0.077736,0.327966,36.660422,-22.388151,-21.408380,4635495878839238700.000000,-0.290648,0.541837,-0.365910,-0.698603,-14.954388,-4.184093,5.441906,0.060662,1.252984,2.447439,19.844685,30.248912,-32.746425,4635491583871942700.000000,-0.436264,-0.280430,-0.249646,0.817746,-9.762469,4.480578,11.435344,0.842639,1.802423,-1.444304,47.515666,-7.964988,3.358183,4635491905994489900.000000,-0.816270,0.022776,-0.573326,-0.066951,-10.454795,-0.353865,-5.684711,-1.804264,-0.318177,-0.079356,42.482277,1.450749,-22.428914,4635491905994489900.000000,0.128657,0.659594,-0.087902,-0.735293,-4.882961,4.573400,-3.179936,1.375531,0.792284,-1.635184,24.873401,-24.995844,30.162609,4635493409233043500.000000,-0.451040,0.165809,-0.840664,-0.249707
1557500877093184,-10.799237,-1.561639,2.633339,-0.339358,-0.111520,0.280729,36.503089,-22.783728,-21.579510,4635495878839238700.000000,-0.289445,0.541736,-0.365317,-0.699491,-15.253936,-3.577182,5.151800,0.106991,1.171102,2.417004,20.707228,29.716540,-32.608124,4635491583871942700.000000,-0.444804,-0.286880,-0.248974,0.811087,-9.626736,4.333105,11.039297,1.184423,1.748676,-1.414688,47.709977,-7.486943,3.973357,4635491905994489900.000000,-0.812712,0.022716,-0.579220,-0.059052,-9.229074,1.242797,-5.250529,-1.699321,-0.291096,-0.223671,42.789886,1.706620,-22.526575,4635491910300286000.000000,0.132637,0.658205,-0.082251,-0.736483,-5.051087,4.360199,-3.378673,1.173309,0.761481,-1.828902,25.212930,-24.330269,30.771939,4635493409233043500.000000,-0.451312,0.170974,-0.841869,-0.241540
1557500877101517,-10.444142,-1.418784,2.133852,-0.275706,-0.060790,0.222199,36.344390,-22.875085,-21.474866,4635495878839238700.000000,-0.288479,0.541793,-0.364837,-0.700096,-14.898167,-3.183405,4.740761,0.101900,1.094233,2.379027,21.692611,29.220047,-32.387088,4635491583871942700.000000,-0.453176,-0.293000,-0.248201,0.804474,-9.477795,4.422578,10.470923,1.475922,1.690782,-1.339311,47.399725,-6.751992,4.523682,4635491905994489900.000000,-0.809213,0.021464,-0.584930,-0.050703,-11.548241,-2.032631,-4.128253,-1.549668,-0.322866,0.152779,42.850289,1.947413,-22.616852,4635492013368672300.000000,0.137342,0.656642,-0.078112,-0.737467,-5.267402,3.699819,-3.227250,1.010830,0.746285,-1.983162,25.519787,-23.622301,31.322615,4635493409233043500.000000,-0.451636,0.176947,-0.842691,-0.233639
1557500877109850,-10.233689,-0.972840,2.160025,-0.278707,0.017747,0.210625,36.497167,-22.553243,-21.400949,4635495878839238700.000000,-0.287422,0.542099,-0.364413,-0.700514,-14.180136,-3.108297,4.374566,0.081255,1.052139,2.331391,22.606948,28.858449,-32.215336,4635491583871942700.000000,-0.461340,-0.298872,-0.247454,0.797877,-9.590223,4.949480,9.877142,1.622097,1.628487,-1.232281,46.535451,-5.527230,5.266927,4635491905994489900.000000,-0.805764,0.019435,-0.590401,-0.042361,-4.063856,11.058883,-4.511359,-1.662780,-0.159701,-0.366860,42.612587,2.106586,-22.538816,4635492013368672300.000000,0.140799,0.655653,-0.072117,-0.738305,-5.613211,3.538144,-2.914662,0.871431,0.727032,-2.108649,25.951047,-22.851243,31.544533,4635493409233043500.000000,-0.452003,0.183581,-0.843163,-0.225982
